"row_num","gen_method","b_Price_1","b_Acceleration_1","b_OpCost_1","b_hev_1","b_phev20_1","b_phev40_1","b_bev_1","b_bevRangeRel_1","b_noBEVFC_1","b_american_1","b_chinese_1","b_japanese_1","b_skorean_1","lambda_ICE_1","lambda_BEV_1","alpha_PHEV_ICE_logistic_1","b_Price_2","b_Acceleration_2","b_OpCost_2","b_hev_2","b_phev20_2","b_phev40_2","b_bev_2","b_bevRangeRel_2","b_noBEVFC_2","b_american_2","b_chinese_2","b_japanese_2","b_skorean_2","lambda_ICE_2","lambda_BEV_2","alpha_PHEV_ICE_logistic_2","class_intercept_2","b_Price_3","b_Acceleration_3","b_OpCost_3","b_hev_3","b_phev20_3","b_phev40_3","b_bev_3","b_bevRangeRel_3","b_noBEVFC_3","b_american_3","b_chinese_3","b_japanese_3","b_skorean_3","lambda_ICE_3","lambda_BEV_3","alpha_PHEV_ICE_logistic_3","class_intercept_3","b_Price_4","b_Acceleration_4","b_OpCost_4","b_hev_4","b_phev20_4","b_phev40_4","b_bev_4","b_bevRangeRel_4","b_noBEVFC_4","b_american_4","b_chinese_4","b_japanese_4","b_skorean_4","lambda_ICE_4","lambda_BEV_4","alpha_PHEV_ICE_logistic_4","class_intercept_4","LL1","LL2","LL3","LL4","LL5","LL6","LL7","LL8","LL9","LL10","LL11","LL12","gradNorm1","gradNorm2","gradNorm3","gradNorm4","gradNorm5","gradNorm6","gradNorm7","gradNorm8","gradNorm9","gradNorm10","gradNorm11","gradNorm12","stop_ef","stop_status","pruned_optima_row","end_conv","end_LL","end_ef","end_outcome_status","end_index"
11,"logit_random",-0.0417809629912746,-0.125698268753003,-0.269967530623023,0.151437675894396,0.0111494948484412,-0.104761992242752,-0.251729757074729,-0.306753575555337,-0.320560748428287,-0.134548953657592,-2.56519973957376,-0.0240609370063418,-0.848475616178635,0.318303458578885,0.365497044525109,0.209598066618987,-0.105453946444205,-0.167034363231481,-0.0693395197966778,0.158285408391424,0.0112104889654241,-0.0357737998117207,-0.202576790560669,0.600418007882883,0.0568532185395081,-0.111033122297995,-0.726090322547603,-0.0972983250517426,-0.316175687819083,0.427044734284282,0.829392463453114,-0.37415591328665,-0.233793638794281,-0.0264155061597998,-0.0802229635665156,-0.0876958507013466,0.174468742007789,0.00121100996199812,0.291420620903914,0.391107205552805,0.452367551422984,0.240736815732838,0.0559020687444417,-0.162740953147887,-0.0237993648219063,-0.528402640951418,0.982804156821221,0.252130084312521,-0.278950124786235,0.0936488267377536,-0.0610990213625369,0.0729481383771492,-0.0558586451081036,0.0702457243923511,0.0184963689326185,0.24833435450222,0.125338814078476,0.659035945675201,0.00109505297683177,-0.212675703558503,0.941303146596861,-0.123529613328599,0.223110581863745,0.986394063797779,0.929650405757129,0.383121914684341,0.859545060651032,-9819.65185535194,-8558.06667857776,-8303.51663635723,-8257.24300379846,-8249.01655227283,-8247.14994305719,-8246.12276789384,-8245.47530341712,-8245.07738296966,-8244.85751947454,-8243.61537889362,NA,NA,3311.36529222622,2399.33596880691,1028.03640802997,310.215384179493,37.0890652461648,38.6938761564926,29.6428503484013,27.2375809727468,25.6876732180754,0.0325442651701566,NA,3,"test0_worse_conv",0,1,-8243.61537889362,3,"test0_worse_conv",11
12,"logit_random",0.0119250445977048,-0.0829240458664507,-0.277316080229864,0.0929837391404516,0.0236499043084351,-0.135861591463261,0.0366566405786292,0.0853094305974864,-0.194906881377083,-0.229529270218293,-0.274713988960326,-0.14104192225175,-0.186457331519967,0.243917012554593,0.941509981234558,-0.325869492245336,-0.124145611286926,-0.0754444833447223,-0.185910114782949,0.132860994576222,0.0564484168906845,0.107265595295569,-0.138851156684772,0.487896678289118,0.0304434689794224,-0.0690113220625639,-0.499004530512832,-0.138270239194485,-0.567094590458405,0.95461546335835,0.127150491108187,0.989752231341293,0.546317278304212,-0.0569472969532175,-0.0431737833294421,-0.0755231636165703,0.0746438893191004,0.0270256781954167,0.237241403452159,0.167864056940816,0.35389596911652,-0.103487981165236,-0.0196044382568295,-0.481595410207324,-0.0634803595276266,-0.75679566532831,0.967965556257404,0.535187022355385,-0.492870818545998,-0.155100700481846,-0.023357471597265,-0.0954449268889614,-0.274564429830393,-0.113540633947083,0.0294653346936291,-0.00740452275185102,0.178397724693372,0.854380444904534,-0.132005767319976,-0.0896175457884049,-1.72451775679388,-0.00220344512129451,-0.315897706189919,0.883389141410589,0.691725515211001,0.0443385843329478,0.458628519343903,-9696.24467752633,-8498.07842111628,-8331.59146294124,-8278.05820895703,-8252.98935790606,-8249.77035581258,-8249.19652109755,-8248.95521764748,-8248.7041469612,-8248.51107889826,-8243.61511016203,NA,NA,1788.07985151223,696.166209683249,1121.90500655643,456.28116242564,200.183743314749,72.6282952812593,28.1411624389804,15.4834062006273,7.75107247645892,0.22363728592931,NA,3,"test0_worse_conv",0,1,-8243.61511016203,3,"test0_worse_conv",12
13,"logit_random",-0.0235354193568555,-0.135983011900542,-0.251308872131483,0.257138373878214,0.032457458464313,-0.121480950701091,-0.461702631617235,0.276988687423819,-0.0209034544781351,-0.101937335493971,-2.58602590134598,-0.0847227389438767,0.064957293745821,0.284573643887416,0.508084192220122,0.679161528926006,-0.0288091169074078,-0.146821109448753,-0.163864105761048,0.114928480224489,0.0256650960122498,0.142715416536192,-0.371805617974951,0.419931468622442,-0.451348571913891,-0.133522224346914,-1.50514756859738,-0.106981871372697,-0.601205265299627,0.196495968131349,0.565116453673691,-0.0184107857346101,0.590511175317137,-0.0173659359337523,-0.0871150766326758,0.075865307208598,-0.0112010564393815,0.0279919044166385,0.213658439122854,-0.0600305551324887,0.148120286212214,-0.777414226868215,-0.153166957492195,-2.9610878223629,0.0509191638892633,-0.616366101418359,0.269557713768445,0.750518534737639,0.47731122901231,0.0238682239293238,-0.0567643909631313,-0.134931293661433,-0.0681701774402387,0.127471410259128,-0.0110673860931622,0.213251058443867,-0.469439196061817,0.133699390476712,0.0837468399844886,-0.0732717653192856,-1.18171262352753,-0.0358855240545105,-1.19329576240776,0.698808970358223,0.779238934158348,0.490384974154435,0.73773446237877,-9647.70613007072,-8614.33686958436,-8316.77372255287,-8262.79967095509,-8249.72695821974,-8246.39886064907,-8245.43488910623,-8245.11409913793,-8244.78136288857,-8244.59477545883,-8243.69292235895,NA,NA,1857.36234778632,1320.87905536324,1537.70627527086,608.794569086832,109.794639148765,44.0871778117172,26.3058995644516,17.263516561137,13.5685525872587,33.0056754971182,NA,0,"pruned_test1_too_close",68,1,-8243.67503629421,3,"test0_worse_conv",68
14,"logit_random",0.0194797351503173,0.0715354533960555,-0.2968212068271,0.103190993128058,0.0709388398020382,-0.103052472464117,-0.197661050658359,-0.0123392839733669,-0.25200939347501,-0.193267364649529,-1.2223900238944,-0.13127896121978,-0.388212283879798,0.195759694571607,0.723266109372489,-0.198699120665715,-0.0615226996865895,-0.135693157561202,-0.186014296302715,-0.0817812761356885,0.000111938680006474,0.222122794967251,-0.0727508534418382,0.335725485729402,-0.258683460073508,-0.392057484526564,-0.925878391594056,0.0534283356293239,-0.34897082322188,0.683743140632287,0.242130786608905,-0.371238038969409,-0.891472286149811,-0.11069362301328,-0.078291361983399,-0.308512780395807,0.0106181206870885,0.0291453573430894,0.0556613992942455,-0.356155414199102,-0.189876224096119,-0.367978248299142,-0.0245524073061701,-2.50301820267439,-0.110052696583751,-0.556732439131162,0.34930974422954,0.0403293063072488,-0.254698279246011,-0.133720672698183,-0.123251788027692,-0.0178780947026696,-0.104192687398542,-0.056559618490399,-0.0125638569801331,0.010035753331876,-0.199254529916852,0.760998042887849,-0.0333271147182263,0.0724628143737621,-2.62097567832749,-0.0641352759469992,-0.424395615345449,0.716771725416184,0.544416034650058,-0.0788251968274422,-1.16438457623004,-11024.3546987291,-8562.62591042258,-8327.89495831665,-8308.33934068954,-8305.15705848044,-8304.45698909818,-8304.15319613251,-8303.9864858718,-8303.88367952647,-8303.72136616625,-8263.45921260836,-8253.69631567717,NA,4817.71777147535,1313.75043523131,648.721710979008,77.3061410414102,43.4908091770969,26.1644308013412,17.0928191489898,23.7500140162778,6.00666857866242,993.068870042176,1.44278821260158,3,"test0_worse_conv",0,1,-8253.69631567717,3,"test0_worse_conv",14
15,"logit_random",-0.053565761945061,-0.0491724694359778,-0.191989496214545,0.155568154022611,-0.00461400094506979,0.156720615508058,0.17919470473392,0.173249624011332,-0.0824773513039554,-0.00567485429403736,2.02374284350926,-0.0492039367138917,-1.19414652691998,0.0999999004974961,0.908854909809306,0.475460050600441,-0.132111397596236,-0.124762409092436,-0.126011996133566,0.115408947335699,0.00605313222601676,0.133012506797692,-0.303252308334166,0.328469880817637,-0.127587637025798,-0.0701529704427577,0.579355598143204,-0.0294674291987872,-0.247053246347472,0.2770375268301,0.860269992551766,-0.574823191706138,-0.294918288389428,-0.0828448673026646,-0.0499596812045133,-0.0161448620535241,0.228512052715963,0.0231560742351721,0.121659821976219,-0.713642694841721,0.321993276460423,0.073014991820511,-0.191880637650752,-0.333750699896376,-0.0876776532415008,-0.154577524281619,0.941312693296932,0.71427281819284,0.315885450246192,0.13225425549939,-0.0211247885296526,-0.0268103016644759,-0.32622758764027,0.135033619065502,0.0580072104016789,0.0034703105399484,-0.363649339612103,0.747224166867417,-0.495987277979066,-0.127459534905823,-2.87672243412055,-0.0767893512163187,-0.482486459113483,0.0685130506753922,0.326874042078853,-0.0527747635504666,-0.0980040538288989,-10254.0667311436,-8591.10665210153,-8464.31166033526,-8318.12736953744,-8259.17104330573,-8249.39848460536,-8247.20478154565,-8246.59151837149,-8246.29824288158,-8246.11361738925,-8245.5528628683,NA,NA,2598.75135731151,1729.95738557254,1078.82289866542,773.715706999693,375.213893003167,130.255165313744,45.8949145505148,21.9842252789349,8.59506290400955,0.0292394318963991,NA,3,"test0_worse_conv",0,1,-8245.5528628683,3,"test0_worse_conv",15
16,"logit_random",0.0389964983824896,-0.204146136436769,-0.166861724173665,0.0564605405806175,0.0339303522555182,0.255327910044233,-0.141836629235888,0.646036299993212,0.0673618536460235,-0.130911279809532,-1.28035601800897,-0.0370064029949582,-1.03083835888006,0.13474728374742,0.544604192203842,-0.579460418173402,-0.087306275893424,-0.0321345872582764,0.0653117179534735,0.188308391733669,0.00160164087968788,0.0601741773333316,-0.326165889492342,0.244692166404457,-0.524384876165136,-0.0809755775631073,-2.41808289569365,-0.0360007763628957,-0.504229430251598,0.19925694714766,0.31160878916271,0.890133924369634,-0.0379226219957604,-0.102085957550851,-0.0541222408532112,-0.238060766955942,0.0359192829635341,0.0136372333474487,0.185372629845388,-0.706542613642089,0.153012263456438,-0.134796368382835,-0.0885529720519835,-2.26433339971338,0.0204273599013698,0.142293995313406,0.696188985779881,0.134492336916737,-0.588376376935718,0.43656360006228,-0.109934344991637,-0.0195889978651645,-0.375512339680724,0.201406103819458,0.0302487251596375,0.0387027284929131,-0.0767547757858909,0.260469694903877,0.0652075265322479,-0.125436732527533,-1.35055921600867,-0.0418957597875535,-0.49037838300213,0.413327181939967,0.587485948391259,-0.597400593963378,-0.55725055468721,-11424.3110918701,-8593.81767731655,-8397.66330803269,-8278.62179911433,-8254.35296512109,-8248.87566336894,-8246.87606270374,-8246.41227458112,-8246.20972704205,-8246.07162555827,-8243.61482905428,-8243.61482905428,NA,2776.19549466002,3731.1597287059,1506.84891708489,575.210465037203,203.412380322459,165.304974301222,42.9878456779078,26.4221671381641,12.4073088886508,0.0421681369176788,NA,1,"best",0,1,-8243.61482905428,1,"best",16
17,"logit_random",-0.0696006995384394,0.0133959514026156,-0.0411325700302075,0.0823877388536409,0.0240276411896053,0.282650452017381,-0.144151895471512,0.211847431037675,-0.548005002780358,-0.0159918802068074,-1.64467260764266,-0.062711587361955,-0.559534706603868,0.872272526132874,0.111122147338465,-0.204948096560344,0.0539402338932401,0.0473170805504316,-0.220963068001501,-0.106442607608017,0.0117652471647243,-0.00153187112409289,-0.131314775931489,0.723119201041642,0.0329585618380817,-0.112646439766921,-3.44697466319229,-0.0335622355734605,-0.275716252368167,0.149317241106182,0.972666912856512,0.266419100138147,0.664274962288711,-0.0980125909832853,-0.021656474216685,-0.298770483866529,-0.106859874557783,0.025623323809751,0.217755080072118,0.0177555297215582,0.327940950955622,-0.295246114303202,-0.118470447417905,-2.76276922709735,-0.131211843856285,-0.733888213860342,0.581505606300198,0.854688240145333,-0.130943526034179,0.451104196026108,0.0627433108463551,-0.0593410796700825,-0.308231407471557,0.0938585531379872,0.0148156123879155,0.019787645825154,-0.157525015534116,0.566863873820043,-0.552941688055506,-0.0467282432960038,-1.2910485657036,-0.0470448522647559,-0.430135603056757,0.307770424853079,0.944243048178032,-0.517789261331993,-0.819448053671929,-10908.9739122356,-8599.25468360422,-8379.58650503606,-8306.43416321804,-8265.96227224768,-8250.15663162275,-8245.65824483009,-8244.96477614389,-8244.70037685934,-8244.53057902503,-8243.61538040739,NA,NA,1474.63314051723,1535.96575652807,2180.48239295344,762.491604949048,328.18852741938,262.879472150909,62.6903916239435,23.3758629089278,15.9571848095237,0.0259992583902451,NA,3,"test0_worse_conv",0,1,-8243.61538040739,3,"test0_worse_conv",17
18,"logit_random",-0.0106546115804034,-0.00687403470110205,-0.174834803315553,0.134465983820282,0.0296829676066257,0.0261773251989581,-0.380077999135782,0.179135101920185,-0.0622163362500894,0.0332681401656361,-0.28144105005009,-0.0384719516158043,-0.274976106725655,0.754718561274931,0.810028526354581,-0.364864805170752,-0.00965985251928988,0.0465188399945028,-0.0831109597784065,0.155708440446936,0.04096068697693,0.0984495672591576,-0.137725145463854,0.671423474185303,-0.661571824232113,-0.170534648653643,-1.7257748272298,-0.0365965734061202,-1.36830289045728,0.491090391417965,0.647048659846187,-0.0804046095135674,0.0640438283141084,0.0490817946845052,0.0491518711308564,-0.12403873585514,0.0647005313701947,0.0107755495651406,0.024565093108979,-0.152072473890161,-0.28365358516054,0.0699940447280831,-0.0402213114287778,-1.36625460380353,-0.00255208853893221,-0.252731751909982,0.364864008533768,0.154061368242838,-0.878586280564409,0.210439752945606,-0.205998042761961,-0.0609203480201088,-0.0587709608406965,0.123428917812576,0.00923836258156068,0.11508626306796,-0.171743509616188,0.0987132262782613,0.0593023357808845,0.077831779059597,0.515353088819022,-0.160372331434336,-0.746039478855361,0.539940666859038,0.154867311548442,-1.032853108222,0.781190547174034,-10636.5448328993,-8505.4938790955,-8335.19766203062,-8313.42813039625,-8305.79035007232,-8304.69547474675,-8304.40438516504,-8304.27909944369,-8304.17720019243,-8304.07674162644,-8253.71260457609,-8253.71255011595,NA,2002.79245293986,695.756283480565,424.481395261507,261.7201902105,97.0541029262418,31.9405048794741,21.3111748688886,11.0808089633898,6.86439329402964,5.29970016341024,2.87132340464147,3,"test0_worse_conv",0,1,-8253.71255011595,3,"test0_worse_conv",18
19,"logit_random",-0.0554488140775502,-0.125633840672868,-0.196317540606642,0.121510997660085,0.0126211968033934,0.0933761901088763,0.315178369231409,0.372937905193187,0.256239817013093,-0.211281074460377,-0.214251303543499,-0.151678864141618,-0.326305587533153,0.42053719655145,0.932533342652023,-0.566712671960334,0.0491603369674223,-0.193864952067046,-0.200425008031327,0.261249417761388,0.0190783430143027,0.205010659984522,-0.382238533088094,0.0732064007215978,-0.515717146289386,-0.0516761646649144,-1.65735567016314,-0.0142253399895288,-0.617781511092543,0.257654138579965,0.529295927342027,-0.997198197105603,-0.488245857049083,-0.00574025521027564,-0.0199122520518322,-0.175288700671896,0.00888671825583605,-0.00262797507907184,0.197695590026995,-0.386266733184406,0.0671246447171979,-0.288414864710814,-0.276977080446844,-1.99234897685312,0.00448371341067548,-1.10305048433722,0.870810811575502,0.867301611807197,0.902415656677369,-1.17387401074268,-0.0999637236208749,-0.031682930249594,0.0353310389885448,-0.0381731363643595,0.0102284478238383,0.261912818214604,-0.438880210698812,0.401417999233666,-0.219097351950271,-0.0958157903039695,-1.43776828458132,-0.0584667269880234,-0.641447343223748,0.330060239145532,0.501029133102857,-0.581769795744234,-0.338378817602919,-9431.37841685342,-8457.77441405026,-8335.38579764381,-8308.83933607853,-8304.78852115785,-8304.09496657149,-8303.84943086449,-8303.7399655832,-8303.73784849372,NA,NA,NA,NA,3140.16493981216,697.52640898588,468.061471415873,222.549586690186,43.1454545273879,29.5711091509643,15.6070023128028,41.4082518852158,NA,NA,NA,3,"test0_worse_conv",0,1,-8303.73784849372,3,"test0_worse_conv",19
20,"logit_random",-0.0246724336891311,0.0928447828879054,-0.281175193618649,0.140077057306027,0.0426076017844324,0.207210901877177,-0.216270778966504,-0.0298838232561201,-0.645121354601779,-0.110260030228919,0.962036835714704,-0.0338222867235581,-1.15896718583102,0.291402987320907,0.639501012242399,0.310933585127858,0.00330309383368166,-0.0980234137549381,-0.091536091461616,0.0645271812208147,0.00806755330254939,0.182143913526668,-0.297562049646895,0.562576722932459,-0.672063361957564,0.167752221856662,1.15280270686896,-0.0285015330207328,-0.289235472215767,0.969483111160807,0.309751038416289,0.170201694475115,-0.121270623553088,-0.0287602258067855,-0.20501438872795,-0.249750942965446,0.140407019016936,0.0165835901130735,-0.00863604638589227,-0.355992841854003,0.202041286369066,-0.444139306915043,-0.13091816542916,-0.404898737546741,-0.0820890947406075,-0.0263484825124146,0.555694269244559,0.763648538952693,0.227873550481441,-0.250967221102437,0.0375045325777172,-0.111244567206395,0.0124237483929128,0.145880002834773,0.0143802515891815,0.241776568217534,-0.155935776934986,0.667573167523067,-0.713715284941865,-0.0370271636439689,-1.26605521539645,-0.0369934673391792,-0.285098245936638,0.430732355648652,0.621748173641972,0.070721475550284,-0.0441479296670974,-11571.7055705287,-8829.08854050105,-8560.88119860237,-8369.81223665449,-8264.14849140141,-8248.14413619137,-8244.89493091815,-8244.50099470218,-8244.18092233747,-8243.96336614218,-8243.61523742653,NA,NA,3717.22334871969,1475.26439947991,2392.72629990784,1248.43014959617,821.383618731583,285.000956132792,37.7611409454774,77.8109717581477,20.3829390236962,0.0087053674398892,NA,3,"test0_worse_conv",0,1,-8243.61523742653,3,"test0_worse_conv",20
21,"logit_random",-0.024169129676555,-0.104030695548737,-0.0926644989606366,0.0780644680035071,-0.00366195637015529,0.187870794573531,-0.435394502029645,0.348332955524096,-0.0310872964830466,0.0145823309688296,0.0749560292699367,-0.0880721988355382,-0.346832455904872,0.702445471612737,0.637183884652331,-0.318387917219589,-0.0425411926860326,-0.130205039459765,0.0772931496784015,0.00316835504837008,0.0350024475027578,0.106325942525859,-0.403922023149556,0.517033623970745,-0.0827435530523518,-0.103108827718352,-2.57439387901164,-0.0949349313344273,0.0202639646482179,0.73867963981349,0.790388852120377,0.645657335429759,0.114455970512062,-0.0527256233789713,-0.126859697808041,-0.183143138624643,-0.0256335894175966,0.0312366829970236,0.272760873883856,0.032983124335607,0.642172973653969,-0.00884705478749065,-0.202711374048486,-1.29793779873745,-0.0929901193946413,-0.267548272350455,0.360919449292123,0.89446999839507,-0.00785218797118799,0.319830741861075,-0.090676959238173,-0.191943247121154,-0.0557973567726573,0.171633019351494,0.0288521293737586,0.0380286818943473,-0.386020998186995,-0.103029410124413,-0.211381317745025,-0.102075645527791,-1.10472447136863,0.0255401438763709,0.151595079738788,0.115028541050851,0.311126506612636,-0.161944509968688,-0.154952072872334,-9188.23297773554,-8469.89458930827,-8299.47743387686,-8257.82863870252,-8249.4019588299,-8246.7348164038,-8246.27600396072,-8246.10302758119,-8245.98849241472,-8245.92583853675,-8245.55286429846,NA,NA,3300.33329831077,972.176277838016,450.549289936852,136.44435070037,85.1106013691347,19.2118710825546,12.2324035659187,8.87920942656687,7.78965395349212,0.00402824733329802,NA,4,"dup_best_test0_conv",15,1,-8245.5528628683,3,"test0_worse_conv",15
22,"logit_random",-0.0210397454746102,-0.184647231588183,-0.170379100922395,-0.0427451356177151,0.0197457514060354,-0.332539200067357,-0.405563831025354,-0.141969910892968,-0.148811183850136,-0.0293627716076242,-1.30843606105943,-0.0824375775768003,-1.06444281319364,0.345048877596855,0.151578315692022,-0.470959050031099,-0.166957359366589,-0.146233031652946,-0.084074966770996,0.0802900723525332,0.0298150271552586,0.0404659355569526,-0.608041310477583,0.203838981891989,-0.283522705954346,-0.35583073696002,-2.16273309747703,-0.142557171862661,-0.157692722060255,0.937252587410621,0.535707601406612,-0.100926130381523,0.18206862820899,-0.0972717231013335,-0.161206713239524,-0.05700680808912,-0.0605555516377256,0.00132829345365656,0.311175419385739,0.0693970930217942,-0.264909326441479,-0.59517725649388,-0.408741684119034,0.181501533504004,-0.0442972314630042,-0.0499861085125561,0.328896185141057,0.508591803684831,0.535488057731756,-0.588433458835565,-0.0302269073982714,-0.0530904833493675,-0.155942175692305,0.213238989137959,-0.0193965535290611,0.287041081106071,-0.416884444202985,0.191250402631839,-0.377392725686202,-0.224354258650593,-0.217282473585481,0.0720611003656521,-1.10474270702634,0.642245147451758,0.611556573375128,0.531708057363722,0.470147046449766,-9794.31246294993,-8470.81652853921,-8281.42892429995,-8255.95344379347,-8249.61422724957,-8247.33924900038,-8246.47115561046,-8245.84061109455,-8245.43761336946,-8245.12782006506,-8243.61539069998,NA,NA,1268.59181143478,1235.02597822333,555.66761510137,495.1390320829,147.93811133832,66.4029402098399,25.0953293476145,36.5777581213547,16.979113479379,0.202517377074486,NA,3,"test0_worse_conv",0,1,-8243.61539069998,3,"test0_worse_conv",22
23,"logit_random",-0.110948656671453,-0.199080446159849,-0.0229502749329279,0.105761645779237,0.0354828650703596,0.335497322086969,-0.618093498001693,0.478351528289954,-0.147962615887963,-0.206758266940633,-3.18076424815352,-0.0754817382257684,0.29550097944595,0.0558168299356476,0.730788132119924,-0.391995732905181,-0.096090965095425,-0.035625937145665,-0.16969353250561,0.163673983128206,0.0253950237694268,0.0783042093158628,-0.463996931351794,-0.0843593465504341,-0.0591278615889059,-0.192069184021453,-0.558073798803418,0.0186897434689927,-1.2740857312021,0.251063805390149,0.555163060021587,1.15349469996222,0.990451102479502,-0.0118216629349134,0.0305541638287034,-0.15203645046599,0.0226023464963994,0.0181947353561652,-0.195779026819702,-0.473059597156199,0.170814340634441,-0.17002004375056,-0.207161586165627,-1.69128593852336,-0.0842464961211722,-0.90560089406684,0.0696215324383229,0.677642729943618,0.257282766889562,0.0618972065516126,-0.047746877724678,-0.202471223041349,0.0276666200900177,0.0944283287266288,0.00571661427296329,0.382703968257685,-0.379860167456763,1.20471745193368,-0.165555096849648,-0.0508484627410885,0.393285914310064,-0.0642329810016425,0.122170923119355,0.0992394537245855,0.581213317420334,-0.16364805793045,-0.49825844657762,-10482.5688090646,-8752.4512990736,-8461.12548372874,-8327.05287137197,-8271.30068349894,-8250.24470838704,-8246.98496054366,-8246.38861188449,-8246.1340221808,-8246.07005674013,-8243.61492226953,NA,NA,2183.18023395083,2297.02605124012,675.855648001137,1170.19667431054,457.52087825752,177.721939192657,89.4736882028209,33.7722030443767,9.12266620058981,0.126607682690834,NA,3,"test0_worse_conv",0,1,-8243.61492226953,3,"test0_worse_conv",23
24,"logit_random",-0.113667792760491,0.0208501648210444,-0.156386249681062,0.0555012563981592,0.0355288951295535,-0.0672618613524734,-0.323823796885421,0.653918300164178,-0.37289934639035,-0.129083813895681,-1.28153437728993,0.0140469578581673,0.554362600001555,0.563009774871171,0.418306049727835,0.230035016197302,-0.0901911683801997,-0.168804552161851,-0.0310644870442473,0.0482455263979575,0.0270515044360811,0.252980366551864,-0.404143356400564,0.262790473786924,-0.442634805140386,-0.192167324490109,-0.584983524663099,-0.0926158437504866,-0.474939753387162,0.343719555772841,0.270765022723936,0.45770586305585,0.115862121191606,-0.0711983283381421,-0.0915788879374456,0.0128689589094732,-0.0082293364170288,0.00279047743618301,0.192450324197943,-0.293981060684846,0.249715865546141,-0.514566882019906,-0.326462839031318,1.08674662711655,-0.0945044820334765,0.0446838090656095,0.6227800325118,0.169700653613545,-0.0680290273468143,0.120064019593248,-0.127659723729107,-0.0192890031974367,-0.305006676187429,0.0984021481402303,-0.0166718037122342,0.0372931212890752,0.0139297627017509,0.128085711810385,-0.281171436050172,-0.103811282551462,-0.316441234184191,-0.0929169817269844,-0.0601700887084096,0.341818882753141,0.613776371735148,0.0157895776543935,-0.259833246997498,-11889.6633208683,-8566.67247177422,-8403.16266514833,-8288.37568261477,-8254.68122098929,-8247.7771193965,-8246.79626870971,-8246.34184856474,-8246.1528010266,-8246.02385344819,-8245.55285380302,NA,NA,1450.42334483704,1939.59038075348,1376.55563884904,402.736004231501,306.024817710785,113.737364039667,55.9073021499975,15.9383311460265,18.3644662795715,0.0991636567171944,NA,4,"dup_best_test0_conv",64,1,-8245.55284716456,3,"test0_worse_conv",64
25,"logit_random",0.0444264677224167,0.0602784986077976,0.0452990206001027,0.161298455889508,-0.00757001227390251,0.228796754429988,-0.563250699928185,0.123772991046785,-0.0913145276052806,-0.186989250167275,-1.12053594816673,-0.0447159208476775,-0.357184557581327,0.0485966433258727,0.541452436181717,-0.355918590301858,-0.0658475157017906,-0.0349229432604471,-0.0947091026750367,-0.0973815113822326,0.0137437151189884,0.350051207046982,-0.251235172682991,0.279624358419387,-0.460995235831782,-0.0872237481751951,-4.25276760310511,-0.108639564072389,-0.058362580662264,0.915879259668291,0.78438581104856,-0.216045353034152,-0.582819570070311,-0.0297369534922557,-0.0719841946839098,-0.00588238464190398,-0.0715918074491521,0.0350014563460694,0.106406284939541,-0.508849271430635,0.715059102065553,-0.661140394009218,0.108837444040255,-2.11628000336279,-0.0546936157813495,0.705029112539924,0.780175691917539,0.793158721709624,-0.137102584073817,-0.113704781191187,-0.120396407782831,-0.181387220169895,0.0808882262269736,0.0115312366785354,-0.0123322461497829,0.205546229699794,-0.643249461488645,-0.0767946503728003,-0.467579167812814,-0.00518173920220132,-2.19424020439703,-0.0902139208029182,-0.14099930201568,0.18033067590557,0.287630834779702,-0.455350349287308,-0.0364899608769755,-11430.158301533,-8545.442136534,-8372.71445164862,-8321.0394302028,-8309.77859321777,-8309.75675635047,NA,NA,NA,NA,NA,NA,NA,1226.19242832658,1778.81057823374,537.100578901692,354.703507718908,NA,NA,NA,NA,NA,NA,NA,5,"pruned_test3_bad_gradient",0,0,-8309.75675635047,5,"pruned_test3_bad_gradient",25
26,"logit_random",-0.105257688336533,-0.0431626151098643,-0.0805579141274165,0.0496742553093281,0.00391442842133349,0.30427355624124,-0.56364359765081,0.36695942339149,-0.175641769108593,-0.295090602964937,-1.00191815366485,-0.0653311247650884,-0.504779674896986,0.747878790972754,0.753702301522717,-0.532073493933975,-0.0853575007411749,0.0289995962711388,-0.134759668635209,0.0986855816076289,-0.0242844171805985,0.191812475644149,-0.572017126448056,0.308207281500733,0.028038217534845,-0.156199156197996,-0.963860737836111,-0.0185985478844488,-0.624285407286487,0.206422060304321,0.34655316030141,1.08154073992333,0.0964546846287763,-0.107538702083119,-0.0866758084502996,-0.208428912750278,-0.024883637776307,0.00664802296221311,0.229087684238034,-0.258013157016442,0.368214640141844,-0.0906981928698098,-0.279822962482299,0.994234900880357,-0.121450200221603,-0.349960161051187,0.268723620404489,0.117336076204665,0.112303576061329,-0.114680767259042,-0.0856452714634839,-0.057367643469879,-0.14983535343026,0.212129071774637,0.03135623016483,0.228211141493753,-0.180432653893771,0.601674669168038,-0.183666518193169,-0.147100877646122,-1.96978020844908,-0.013225470627614,-0.821200171160551,0.902210769304074,0.237740430985577,-0.813750991798831,0.285710269138998,-10639.8604943668,-8577.36890163845,-8336.99769145843,-8309.92163168031,-8306.24298327115,-8305.23755879022,-8304.82927277609,-8304.60563867306,-8304.4789045385,-8304.39180964752,-8250.373907283,NA,NA,1314.14654893217,1181.22280874937,734.764893698188,207.395872182864,65.9375269485539,43.9175859941522,39.6844572661781,12.1440145422022,13.1945951334645,0.233348247860874,NA,3,"test0_worse_conv",0,1,-8250.373907283,3,"test0_worse_conv",26
