"row_num","gen_method","b_Price","b_Acceleration","b_OpCost","b_hev","b_phev20","b_phev40","b_bev","b_bevRangeRel","b_noBEVFC","b_american","b_chinese","b_japanese","b_skorean","LL1","LL2","LL3","gradNorm1","gradNorm2","gradNorm3","stop_ef","stop_status","pruned_optima_row","end_conv","end_LL","end_ef","end_outcome_status","end_index"
71,"logit_random",-0.102634540753975,-0.189131478341488,-0.175539491642145,-0.0400488869661246,0.0105848110012149,-0.0117088382209734,-0.313215053027238,0.889617313462115,-0.181433938836556,-0.0729586730439327,-2.23903433764778,-0.0838631545852227,-0.79723623372589,-10289.3479609103,-9336.04805360767,NA,NA,0.473622727521922,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
72,"logit_random",-0.0290073637052329,-0.167376416882207,0.0205042394414848,0.0623135629348982,0.0168285800017615,0.190438201324513,0.0958929315025559,0.343537769664738,-0.381712975154929,-0.0709874172726674,-1.39375683888492,-0.0170393543753658,-0.34145656400678,-10357.6637785895,-9336.04805308051,NA,NA,0.0214726026852419,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
73,"logit_random",-0.184190759586547,-0.146641438278062,-0.103524421732059,0.154346318240237,0.00750379356632755,0.145795492602206,-0.00536653064090326,-0.18953146531679,-0.449107073486052,-0.126569183120829,-1.38072237372161,-0.0564924890360409,0.158356460200735,-12773.6123905158,-9336.04805309479,NA,NA,0.0641595222545552,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
74,"logit_random",-0.169217543931384,-0.299612819824138,-0.188321530605089,0.0138361695965621,0.0255941953853404,0.447516060109294,-0.250748986362043,0.139629843171981,0.417319565536915,-0.255603423251289,-2.09249113938982,-0.101164370920436,-0.317264569130885,-11981.9313018676,-9336.04805321603,NA,NA,0.287177097317071,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
75,"logit_random",-0.284972691942718,-0.188178935968807,0.0398966878928673,0.176937119128922,0.00481705978724506,0.185912708137891,-0.190204597122388,0.371070446482642,-0.00175123310310837,-0.186760013301951,-1.59588884652321,-0.0278388932254037,-0.268130158987904,-16437.5413303917,-9336.04805335927,NA,NA,0.0845513008330028,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
76,"logit_random",-0.0557554374843205,-0.17071848976255,0.135104255402684,0.025164178112878,0.00147006245675826,0.00359608227299468,-0.0883273474081963,0.369869375698856,0.0496083166138777,-0.253597626126297,-1.80091544061847,-0.158821895826625,-1.03750754285759,-10974.4607394345,-9336.0480530827,NA,NA,0.0673098922902812,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
77,"logit_random",-0.0900121828158626,-0.0433098886348717,-0.185497565830232,0.0696285856774265,-0.00140454726065826,0.403950017009492,-0.289400079970621,0.467502438637115,0.268952088324137,-0.0658002383217998,-0.638480577246981,-0.0449536360811015,-0.552051243218735,-9918.30638756802,-9336.04805307683,NA,NA,0.0128897649488166,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
78,"logit_random",-0.22648933055259,0.0727057885583466,-0.0937868669460457,0.0211895764938917,0.0350078028323066,0.00278547850465996,-0.195912549810768,-0.188250984442061,-0.0904713213155671,-0.232558409710733,0.762007561697951,-0.00783482982150008,0.16502816023738,-16359.3485201037,-9336.04805333545,NA,NA,0.369476533231098,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
79,"logit_random",-0.043767499183986,-0.0855592460446938,-0.139419326005228,0.00638592616271463,0.0113182335538811,0.0308168646283776,-0.346616093346555,0.253985781413938,-0.49610016028991,-0.311760992042017,-0.607613400121167,-0.00866156478453969,-0.701285348454569,-9798.68873657019,-9336.0480530773,NA,NA,0.00862542894670909,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
80,"logit_random",-0.108205960949523,-0.0923506657304856,-0.216765907813351,0.128872790212246,0.018144570248146,-0.0811731960459116,-0.273663928696403,0.338736830377018,-0.166085074617205,-0.0841509276491157,-3.02282736366631,-0.115926770238486,-0.395533662757087,-10530.4461342851,-9336.04805557694,NA,NA,0.477743940547318,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
81,"logit_random",0.054161950114633,-0.102247859626011,-0.209313635280715,0.101310480674339,0.020876537431929,0.100711932783642,0.133376752319001,0.1668805365376,-0.206506311304512,-0.240520672681898,-0.687499219388324,-0.155006031537523,0.00467949433367026,-16712.4958740761,-9336.04806431055,NA,NA,1.03028472142505,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
82,"logit_random",-0.18777281686449,-0.129260156950292,-0.121783581295018,0.107558279135106,0.0188882343855207,-0.0894225804815157,-0.156624776427013,0.220761272259702,-0.0684387610734327,-0.0618684018946263,1.36043586629452,0.0227534662979403,-0.364137319629135,-15040.8570379839,-9336.04805314681,NA,NA,0.2938660089511,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
83,"logit_random",-0.0236327272098651,-0.130002053430568,0.0207134882954149,0.0844194850884047,0.0213357216413932,0.253111723316135,-0.352368327911278,0.221120301029016,-0.433903108669729,-0.0921376815577314,-0.270941436381372,-0.0722131511086948,-0.0937398812908816,-10737.1944409191,-9336.04805312175,NA,NA,0.091417154712924,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
84,"logit_random",0.0122374118387791,0.0080621982261929,-0.213832398431333,0.0559460252074287,0.0171328887419769,0.256502606779091,-0.219963804983607,-0.0923467691163684,-0.0418018520635701,-0.222590400752561,1.28557303054815,-0.117514497271828,-0.196528186798871,-15355.9355130482,-9336.04805400529,NA,NA,0.203308913316632,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
85,"logit_random",-0.0776815178224438,-0.0869556180247421,0.0126363110035788,0.076679583590509,0.0326831582761585,-0.00250497259602886,-0.296186092347231,0.0364150869090981,-0.219623896007706,-0.104951238313383,0.641340014750398,-0.0708326070521913,0.123761895805197,-11315.3449554365,-9336.04805308294,NA,NA,0.0115251351022289,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
86,"logit_random",-0.150795225237859,-0.150745206067856,-0.123275640669558,0.0583808816483154,0.0254642268421374,0.0791934963496351,-0.35927636571558,-0.396600119623413,0.101071364793192,-0.000708527162121192,-0.0800814241191019,-0.00141104610160447,-0.997042061673041,-12938.7208550064,-9336.04805310864,NA,NA,0.0202115410496581,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
87,"logit_random",-0.0353913492345429,-0.0557451747065594,-0.129797784276442,0.0579440585794942,0.00037981077749848,0.200743927998698,-0.0891692767493132,-0.174749003209725,-0.285504077645469,-0.113165614406108,-0.289500661127557,0.025974401769756,-0.855461065607934,-10627.2011573845,-9336.04805308086,NA,NA,0.0121147863372168,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
88,"logit_random",-0.00787137574504203,-0.000217112679011311,-0.0747266232296767,0.0906920768658288,0.0282800742798413,0.0859066640455353,-0.079409412168289,0.374583346809697,0.514518487636863,-0.160214766330145,-2.31553108828294,-0.0809521295535914,-0.98225036151578,-11778.6296036195,-9336.04805917059,NA,NA,1.04129499207092,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
89,"logit_random",-0.0567646159841047,-0.0514069951820892,0.00614440218528227,0.0897173650112506,0.00851243681853034,0.486707553282136,-0.0833978297979088,0.230520430112619,-0.00268690679963879,-0.215677532322124,0.0755285862039259,0.0285765823292538,-0.791899630746625,-10603.6896948867,-9336.04805308983,NA,NA,0.0118578208539213,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
90,"logit_random",-0.0907000355013562,-0.178130017688537,0.0380458659737128,0.0812114599428383,0.0213533811708592,0.232397236269588,-0.141254606926878,0.326906646501605,-0.168625374591181,-0.0371698668871232,-1.92454939696341,0.0203890284030319,-0.807718778884641,-10250.744767035,-9336.0480531124,NA,NA,0.159734218247582,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
91,"logit_random",-0.0631551134426816,-0.192743761321256,-0.13012072551597,0.0500266253864273,-0.0110710202388598,-0.0360410369265372,-0.195574520144366,0.441597406554897,-0.504117283295705,-0.268810365401754,-2.18687905255871,0.0337487876447716,-0.396624234978695,-9792.13068884696,-9336.04805322729,NA,NA,0.056181684908504,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
92,"random",0.623301088713804,-0.203659833262169,-0.827739752808813,-0.175854847227683,-0.172745931012488,0.824960206966316,-0.960132661925418,-0.492450476970269,-0.479705432653518,-0.324488586681244,-0.325869492245336,-0.470959050031099,0.318998968127756,-118731.944285673,-9346.09432203428,-9336.04805307604,NA,1290.09201549209,0.00536470702165065,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
93,"random",0.270583307548731,0.0809347472391717,-0.364594176129685,-0.273583216683355,1.08444437327865,0.303120393475103,0.599076306747188,0.148499016936873,-0.43431965452314,-0.0596403474825378,0.679161528926006,-0.391995732905181,-0.364002004384393,-54397.2617250644,-9336.04805876447,NA,NA,0.288156410952415,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
94,"random",0.162670135947101,0.341881443289864,-0.0391539216949322,0.0311010958358036,0.388272309774613,0.0571682559845913,0.937577562414604,0.206602063295756,-0.563675710143436,0.0499317621628665,-0.198699120665715,0.230035016197302,-0.646517233082054,-35352.8813797145,-9336.04806351477,NA,NA,1.15406936588118,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
95,"random",0.550702057766123,0.598958261963772,-0.363695195497945,0.178372209937846,0.128701944047739,0.450781823415534,1.17306339955452,-1.07740002739646,0.595001849383547,0.542922506748234,0.475460050600441,-0.355918590301858,-0.366704025145432,-110978.346807797,-9358.70548408925,-9336.04805307603,NA,1748.64482423044,0.000456205422204322,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
96,"random",-0.508534663009303,-0.208663512961172,0.15845513285958,-0.456356540358453,0.729230799886363,0.1823709675619,0.440038612303488,-0.411087808076786,0.279483969627419,0.848245055460688,-0.579460418173402,-0.532073493933975,0.192422613378906,-30395.6500321422,-9336.04805676866,NA,NA,0.166036610177697,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
97,"random",-0.355260066309542,-0.127432631010358,0.49077326712453,0.120457425499296,-0.0168083154894728,-0.530230037204893,0.363910895837998,-0.647209755245932,0.31708028494302,0.352578827432083,-0.204948096560344,-0.216989400944609,0.72397248593726,-27732.4262004709,-9336.04805345077,NA,NA,0.083383003925392,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
98,"random",-0.439776590131858,0.5732624244109,0.344160909475439,-0.914051192136929,-0.169988485734251,-0.105249872407389,0.0478439967912761,0.314120683310841,-0.959984224615195,0.251978788945443,-0.364864805170752,-0.422045214388287,0.443985965509157,-28760.8001583338,-9336.04805577808,NA,NA,0.4928001491245,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
99,"random",-0.569640113863637,-0.0113451444281188,0.00634729446091291,-0.528632566073404,-0.556849805010613,0.351352023393834,0.567507039580522,0.509845442145561,0.129710874955205,0.229343515010235,-0.566712671960334,0.470995245141017,-0.847760515037384,-30909.0903234488,-9336.0480537999,NA,NA,0.280838771916944,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
100,"random",0.353017633843712,-0.647332686412126,-0.0660815347927277,-0.353694597167794,0.142635922145999,-0.127776374186203,-0.21935265843017,-0.104293786608314,-0.0657029799627084,0.667053308916823,0.310933585127858,0.437067154018259,1.02885118021317,-69549.270364057,-9336.04805338682,NA,NA,0.240313948682574,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
101,"random",-0.28087099502408,0.31990352797229,-0.96971365703405,0.995370748547427,-0.271267802913033,0.855015773400867,-0.358487571677119,1.02101791592208,-0.0932681601722121,0.209598066618987,-0.318387917219589,0.902134578188158,0.45305592325692,-20904.4862407785,-9336.04805672432,NA,NA,0.336920290791095,NA,4,"dup_best_test0_conv",1,1,-9336.048053076,1,"best",1
